ticker,Return,Volatility,Sharpe,Min_Corr,Corr_value,D,W,M,3M,6M,A,YTD
CWEN,0.4816603942171159,0.45212970149809234,1.0653146489186094,FSR,-0.2412674105183962,0.47%,-11.76%,-2.98%,11.21%,29.20%,nan%,1.57%
CWH,1.0131181035935046,1.0877044161489227,0.9314277744504385,FOUR,-1.0000000000000002,6.19%,-4.98%,31.13%,33.90%,-2.85%,nan%,52.48%
CWK,-0.25108540655839645,0.7829216916725242,-0.32070309103585154,CD,-1.0,4.98%,-5.72%,-3.37%,22.27%,33.93%,nan%,5.46%
CWT,0.12974283822421945,0.4818935834755483,0.26923545503237173,PSTH,-0.39232678035440705,0.29%,0.55%,1.13%,23.16%,17.65%,nan%,6.82%
CX,0.4819829500250307,0.7144242567654645,0.674645276193721,LTRPB,-0.30622670694119264,0.16%,-8.17%,10.83%,38.07%,87.25%,nan%,24.37%
CZZ,-0.1671931685032764,0.7598198721217658,-0.2200431636993072,QS,-0.15483316921480156,-0.82%,-0.86%,-5.97%,33.55%,-9.22%,nan%,-0.43%
D,-0.05650617251595139,0.4346027649080048,-0.13001797751542704,MPLX,-0.5508352482381891,0.17%,0.83%,-3.07%,-8.56%,-8.25%,nan%,-1.94%
DAL,-0.3091502284328904,0.7906725679078773,-0.3909965274891263,CLOV,-1.0,2.89%,-5.10%,-5.60%,23.89%,52.02%,nan%,2.34%
DAN,0.21628055708819977,0.8806872780312657,0.2455815616772444,ADCT,-0.29324148477331863,1.45%,-9.95%,-0.82%,38.38%,69.38%,nan%,13.01%
DAO,0.8587405256897305,0.9193580003453813,0.9340654297532862,MSM,-1.0000000000000002,3.72%,9.12%,42.03%,49.58%,-10.94%,nan%,38.07%
DAR,0.7802737992950004,0.5934982014297978,1.3147028877513716,CLVT,-1.0,-0.03%,-7.14%,7.51%,44.21%,122.02%,nan%,17.44%
DASH,-0.28866823148336246,0.7953734083561012,-0.36293422491957533,THS,-1.0,4.85%,0.66%,35.39%,nan%,nan%,nan%,26.96%
DAVA,0.5464530575922935,0.5021539054767171,1.0882182765730382,LI,-1.0,2.19%,-1.15%,3.01%,23.72%,53.07%,nan%,12.14%
DB,0.21970147193223638,0.5657772152993373,0.38831799158967245,DCT,-0.2599554547342154,-1.23%,-7.07%,-7.16%,9.41%,13.45%,nan%,-5.32%
DCI,0.07715827374579802,0.42588692577370585,0.18117079693307117,VIR,-0.18189310253151927,0.23%,0.07%,6.37%,25.63%,23.94%,nan%,10.08%
DCP,-0.036274406731232646,1.2256674495377637,-0.029595635214847895,MAX,-1.0,1.05%,-0.15%,7.99%,56.62%,80.21%,nan%,15.29%
DD,0.2028995900266241,0.5132975160842791,0.3952865222774811,FROG,-1.0,2.72%,-2.02%,11.73%,40.33%,49.25%,nan%,6.65%
DDD,1.5789482242643915,1.1187093397573458,1.4114016645350205,RSI,-0.32390856233461623,1.53%,3.07%,239.12%,524.60%,439.30%,nan%,357.54%
DE,0.5344656213407777,0.4527494620958117,1.1804886942696644,LTRPB,-1.0000000000000002,2.70%,-5.36%,7.34%,28.21%,64.84%,nan%,14.94%
DECK,0.5517449707520279,0.5778423841411836,0.9548364500330953,ACCD,-1.0,2.36%,-8.72%,1.81%,15.24%,39.54%,nan%,10.44%
DEI,-0.33242056843970685,0.5121726913818507,-0.6490400094211006,ZS,-0.3328747076278931,0.85%,-2.64%,-5.04%,18.56%,-2.91%,nan%,0.65%
DELL,0.4158286012761505,0.4939241312242203,0.8418875997119125,YALA,-1.0,2.01%,-4.02%,-0.55%,20.96%,21.83%,nan%,8.62%
DEO,0.003027459374560733,0.368257086182015,0.008221048523325301,YALA,-0.35078474593480535,-0.48%,1.05%,0.92%,23.11%,10.60%,nan%,2.53%
DFS,0.12176283497960476,0.8341913349478132,0.14596511600929327,VLDR,-1.0,4.81%,-9.46%,-7.72%,29.24%,71.46%,nan%,2.55%
DG,0.2113076961818181,0.30499659968805,0.6928198425751083,TEO,-1.0,-0.03%,-5.63%,-7.30%,-6.60%,2.56%,nan%,-7.68%
DGX,0.1595505028727804,0.4063608927443246,0.39263252375313307,RXT,-0.29316495642575496,-3.87%,3.77%,8.86%,6.22%,2.60%,nan%,2.66%
DHI,0.3892296703158081,0.5849979693969046,0.6653521733025481,ZM,-0.358259930292226,0.69%,-1.17%,11.43%,15.29%,16.71%,nan%,16.11%
DHR,0.39248836452958374,0.3354689165741563,1.1699693925080035,AXON,-0.3538546130743777,-1.13%,-0.08%,7.07%,3.70%,16.90%,nan%,6.05%
DIS,0.19459459284475977,0.4742747966542076,0.41029924891125547,MPLN,-1.0000000000000002,2.15%,-2.67%,-7.18%,38.70%,43.81%,nan%,-0.01%
DKS,0.4582112949814882,0.6641780442262375,0.6898922645287093,LBTYB,-1.0000000000000002,2.41%,-1.63%,19.21%,18.97%,48.56%,nan%,34.57%
DLB,0.26292122627753783,0.4248313387419258,0.6188837835178063,AVIR,-1.0,0.77%,-6.38%,-9.37%,17.54%,27.19%,nan%,-5.97%
DLR,0.2072773247856611,0.42148500464453026,0.49177864574440444,ALGM,-0.6242419764695678,-1.54%,2.48%,3.18%,0.62%,-8.86%,nan%,4.34%
DM,1.0441361431398846,0.6126037852430732,1.704423263930021,RNR,-0.22100918701056224,5.66%,-8.30%,33.55%,125.20%,123.01%,nan%,81.69%
DNB,0.031304506525325675,0.34553520865578125,0.0905971540414306,HQY,-0.21650996317483587,1.64%,-4.48%,-5.02%,-8.48%,-7.25%,nan%,3.73%
DNMR,3.5831085490320214,1.0325637562697352,3.4701087727274547,GSK,-0.3051520949781503,6.42%,7.90%,80.77%,324.15%,325.00%,nan%,140.71%
DNP,-0.11939700459233397,0.36346199109858224,-0.3284992860778936,MRNA,-1.0,0.29%,0.24%,1.31%,5.36%,-0.19%,nan%,1.12%
DOC,0.031216746801411066,0.4966075110856039,0.06285999729075786,OPEN,-0.19181287528867938,0.05%,-3.19%,0.34%,5.94%,0.29%,nan%,3.70%
DOOR,0.3752180581843855,0.7395896168765685,0.5073327824273746,PLTR,-1.0,2.68%,-8.47%,1.18%,13.07%,17.96%,nan%,9.56%
DOV,0.05738641258158182,0.4538883362853913,0.12643288666818478,AIRC,-0.26815707634482105,-0.83%,-7.05%,-7.73%,5.64%,14.13%,nan%,-4.11%
DOW,0.13732372073503152,0.6129505586093353,0.2240371899596472,DISCB,-1.0,1.79%,-9.74%,-6.49%,15.52%,29.96%,nan%,3.14%
DPZ,0.23404029165508933,0.4056805162921603,0.5769078924326249,FOUR,-0.29338565361602037,-0.09%,-2.53%,-3.31%,-1.80%,-3.71%,nan%,-1.62%
DQ,2.112442267470221,1.0028678119973695,2.1064015039658703,RMO,-0.21017489089038277,-9.21%,-9.00%,53.52%,141.11%,296.99%,nan%,90.36%
DRE,0.1772420667316821,0.4557514368114179,0.3889007305642831,GTH,-0.18255293055423166,0.39%,-1.69%,-1.03%,4.79%,-0.35%,nan%,3.53%
DRI,0.1599514094402415,0.7994444565584431,0.20007820196642806,ABNB,-0.4180516591161161,2.51%,-4.17%,-1.57%,27.56%,54.94%,nan%,11.14%
DT,0.6829959929527227,0.6438468568381673,1.0608050434645449,ADCT,-0.6793381181806208,3.25%,-7.90%,-4.07%,17.56%,-0.77%,nan%,28.17%
DTE,-0.018119339427808998,0.46496126344286404,-0.038969567687514604,LAZR,-0.374441838710422,1.08%,-2.62%,-2.22%,-2.96%,4.49%,nan%,0.26%
DUK,0.08217337922644402,0.4007386832212212,0.20505477176776957,LTRPB,-1.0,1.03%,4.11%,2.66%,3.07%,13.34%,nan%,3.47%
DVA,0.3431265566788708,0.40442957457038137,0.8484210311359358,BLI,-0.5863118984954964,-0.86%,-1.86%,-0.03%,36.08%,34.31%,nan%,-7.00%
DVN,-0.2903133927597194,0.9750747436274423,-0.29773450154159947,PRAX,-1.0000000000000002,-0.27%,-7.53%,4.11%,85.62%,63.40%,nan%,13.22%
DXC,-0.26258308994648266,0.9159784278712607,-0.28666951312022415,KR,-1.0,3.20%,-3.52%,9.51%,53.09%,57.45%,nan%,0.74%
DY,0.6067985375706333,0.9263463509643624,0.6550449914753079,DISCB,-0.3276710733739184,0.70%,-9.72%,7.44%,24.95%,89.45%,nan%,19.57%
E,-0.32396590492705046,0.5555409821782931,-0.5831539262085945,RMO,-0.517142660518466,-0.39%,-3.82%,-2.18%,44.13%,16.26%,nan%,0.44%
EAF,-0.0058395073834927235,0.7530079307668209,-0.0077549082086640145,HIMS,-0.40888018257298775,1.58%,-8.40%,-9.01%,43.88%,60.23%,nan%,3.19%
EAT,0.42345996606681635,1.138571074473079,0.37192229414645017,GOCO,-1.0,3.44%,-6.55%,4.08%,35.23%,118.97%,nan%,16.03%
EBR,-0.387412501879689,0.854368453167881,-0.4534489779476485,GDRX,-0.3092783673273929,-2.23%,-7.84%,-26.04%,-5.48%,-26.73%,nan%,-17.60%
EBS,0.7087569885282494,0.67865249383966,1.0443592191318198,ZM,-0.15346747537733135,-1.31%,-0.25%,19.25%,18.76%,-3.95%,nan%,31.19%
EC,-0.3984974024277352,0.7016464884799982,-0.56794612239992,DCT,-0.33634284867230707,0.76%,-15.20%,-11.85%,23.03%,-2.23%,nan%,-6.04%
ECL,0.11566552617303281,0.4689400430474159,0.24665312311863616,ASO,-0.3936432272474036,-0.40%,-3.71%,-5.48%,11.64%,9.81%,nan%,-1.65%
ED,-0.16165927612587586,0.39891920232236333,-0.4052431549666048,RPRX,-0.6525338771067583,0.11%,2.83%,-2.06%,-8.98%,-6.05%,nan%,-1.07%
EDU,0.34850705087198397,0.45908009507281156,0.7591421510373035,YALA,-1.0000000000000002,2.62%,-0.95%,-9.85%,4.44%,19.47%,nan%,-0.68%
EFX,0.21384567101142773,0.40787585688512784,0.5242910738687193,MRNA,-1.0,1.17%,-0.91%,-8.16%,29.95%,9.47%,nan%,-7.36%
EGHT,0.6047063643821665,0.8303592326459239,0.728246692043492,AVIR,-0.3818222472139013,0.20%,-6.00%,2.26%,103.99%,121.70%,nan%,3.83%
EGO,0.44207778309566753,0.7539292558988341,0.5863650728988128,GOEV,-0.2863915805923492,-1.12%,0.72%,-15.52%,-10.53%,-10.96%,nan%,-2.34%
EGP,0.1101540825684828,0.5316446153416254,0.20719495578394928,MAX,-1.0,1.80%,-3.44%,-2.12%,2.14%,3.08%,nan%,5.57%
EHC,0.17737450025644902,0.42580588953418796,0.41656187623540986,ASAN,-1.0000000000000002,1.29%,-8.02%,-2.44%,32.03%,19.43%,nan%,-0.19%
EIX,-0.18023250158053392,0.44289035476001104,-0.40694609770446794,MRNA,-1.0000000000000002,-0.07%,-1.92%,-7.42%,4.90%,6.91%,nan%,-6.64%
EL,0.2695382816290681,0.4132869546751785,0.6521819248829445,SHLS,-0.34824106213001654,1.78%,-5.28%,-11.10%,7.97%,20.32%,nan%,2.49%
ELAN,-0.022958157715254102,0.5468792823468972,-0.041980302520751286,HYLN,-1.0,0.52%,-4.69%,-5.35%,-6.39%,22.85%,nan%,-7.47%
ELP,-0.21481636804559184,0.6342063418484851,-0.33871684004212066,MP,-0.38371172767248996,0.32%,-0.25%,-15.94%,16.14%,-0.06%,nan%,-11.05%
ELS,-0.07902414419793252,0.4813792137016206,-0.1641619370937671,XL,-1.0,0.84%,-3.86%,-3.98%,3.36%,-9.94%,nan%,-0.90%
ELY,0.33889671595484944,0.8260007318311132,0.41028621754797834,QS,-1.0000000000000002,3.80%,-3.66%,16.16%,80.05%,46.40%,nan%,28.20%
EME,0.08144625161637574,0.5365793750552605,0.15178789085582697,SRNE,-1.0,1.20%,-9.22%,-3.33%,29.66%,29.22%,nan%,3.07%
EMN,0.3297123142052077,0.5030817299432696,0.65538518809337,DNMR,-0.4353972935247647,-0.42%,-7.41%,-1.92%,22.48%,33.78%,nan%,4.21%
EMR,0.13696842870025971,0.5290452993247433,0.2588973550565176,SRNE,-0.46580634284525313,0.57%,-5.23%,-1.27%,23.30%,29.74%,nan%,7.14%
ENB,-0.03977735403412126,0.47619697348764256,-0.08353130374347811,BEPC,-1.0,1.21%,-3.06%,5.03%,24.45%,9.14%,nan%,9.94%
ENBL,-0.3838254992527841,1.6102552766998153,-0.23836313707937443,OSH,-0.2760331953138496,1.79%,-3.62%,1.14%,23.50%,21.62%,nan%,10.27%
ENIA,-0.275260627906319,0.4818089197358413,-0.5713066251601042,AZEK,-0.2160525132343663,-0.91%,-3.73%,-8.33%,15.93%,-0.45%,nan%,-6.86%
ENIC,-0.14302413107103196,0.4417040974899402,-0.3238007794896884,SAVA,-0.26738687803420186,0.26%,-8.23%,-5.40%,10.51%,-11.96%,nan%,-0.77%
ENLC,-0.20739241754561386,1.0615870674851926,-0.19536072348442265,RMO,-0.6414342175634407,1.74%,-0.45%,7.33%,46.94%,68.53%,nan%,15.88%
ENR,0.0011848450920028963,0.5421263934191924,0.0021855513887270375,ROOT,-0.20953463914583823,0.56%,-8.67%,3.94%,12.21%,-11.34%,nan%,12.33%
ENS,0.17792812278708336,0.5971674266545709,0.29795349653256487,WOOF,-0.38659412934874127,1.26%,-11.76%,-1.00%,15.09%,22.82%,nan%,8.73%
ENV,0.16645352667030433,0.524045712112854,0.3176316928521272,AXON,-1.0,3.23%,-7.77%,-6.76%,-0.01%,-5.50%,nan%,4.25%
EOG,-0.33899119792455157,0.7650778970378284,-0.4430806317069575,BJ,-1.0,2.85%,-7.11%,2.82%,49.76%,10.55%,nan%,14.22%
EPAM,0.5055084765942686,0.536417259692862,0.9423792159180504,HRMY,-0.312242937832999,0.08%,-4.24%,-3.88%,11.48%,18.74%,nan%,5.32%
EPD,-0.16901396877239208,0.5294720697600354,-0.31921224635889056,CLOV,-0.32706013364144426,0.68%,-4.09%,5.56%,24.80%,20.66%,nan%,9.78%
EPR,-0.49882970180865766,1.100224901218419,-0.4533888491855075,NG,-0.6842631875443844,-0.72%,6.30%,21.97%,66.28%,38.46%,nan%,20.62%
EPRT,-0.05805204837409283,0.9095194905239659,-0.06382716256102393,BGS,-1.0,3.25%,1.76%,-1.79%,27.50%,32.49%,nan%,5.52%
EQC,-0.01336545430479333,0.22106932685223474,-0.060458203293516845,BIGC,-1.0,0.28%,1.35%,4.51%,7.91%,2.29%,nan%,4.55%
EQH,0.11381607799199041,0.6871642709607652,0.1656315422698817,ARCT,-1.0,2.14%,-7.95%,-3.17%,16.11%,22.93%,nan%,4.53%
EQNR,-0.042483298865069664,0.5736034635575493,-0.07406388134685198,GDRX,-0.41199498011862307,-0.55%,-7.90%,7.98%,39.04%,20.30%,nan%,11.39%
EQR,-0.16157141494131677,0.4944345883413442,-0.3267801621309152,MRNA,-1.0,1.65%,0.13%,3.98%,32.56%,17.50%,nan%,9.58%
EQT,0.44725547417079614,0.8231657440582485,0.5433358681397554,WDAY,-0.2846564735944044,-1.56%,-0.49%,28.32%,7.73%,12.33%,nan%,31.79%
ES,0.0775729288112104,0.43755007184977623,0.17728926082280125,AM,-1.0000000000000002,0.32%,0.10%,1.14%,0.94%,-1.53%,nan%,1.49%
ESE,0.05971940484827514,0.482353149106753,0.12380846887569136,BIGC,-0.3220564048949156,0.08%,-10.48%,-7.89%,13.70%,10.83%,nan%,-2.55%
ESI,0.3791571821120106,0.5350880867327913,0.7085883455696362,AIRC,-1.0,0.00%,-2.91%,-3.95%,45.85%,57.40%,nan%,-1.41%
ESNT,-0.13588741237039184,0.9403967023192678,-0.1445000945188955,FROG,-1.0,3.66%,-8.69%,-3.17%,5.34%,17.68%,nan%,1.09%
ESRT,-0.29096942331230796,0.6840383041087237,-0.42537007293974605,AXON,-0.6985307865396594,-1.01%,8.59%,5.79%,83.27%,49.39%,nan%,5.47%
ESS,-0.1073868426692124,0.495139911038104,-0.21688181517031524,HYLN,-0.4376418423838385,1.75%,-1.58%,0.92%,18.15%,10.61%,nan%,8.71%
ESTC,0.8486527794473927,0.5711286718871206,1.4859222119654374,FSR,-1.0,2.08%,-10.13%,3.99%,49.85%,57.98%,nan%,14.17%
ET,-0.4986946655243687,0.6791426158380194,-0.734300357383715,PSTH,-0.3537060417779101,1.20%,-3.54%,1.46%,25.33%,2.93%,nan%,11.26%
ETN,0.25675540867772967,0.49843249879764145,0.515125737782138,FROG,-0.38965584610669135,0.84%,-5.41%,-2.03%,14.19%,28.17%,nan%,1.50%
ETR,-0.1570553796257038,0.4562227692898953,-0.34425151526338416,SEER,-1.0,1.67%,1.45%,-4.52%,-4.99%,-7.68%,nan%,-3.22%
ETRN,-0.48420851201085247,0.7490387441671331,-0.6464398748148212,ASO,-0.3082881395176766,-0.57%,-5.41%,-17.29%,-6.47%,-28.52%,nan%,-11.37%
EV,0.4760112443554341,0.6714064559357819,0.7089762693627767,BTRS,-1.0000000000000002,1.50%,-5.28%,-0.61%,20.31%,100.31%,nan%,4.66%
EVA,0.34359986886528504,0.4002849302488427,0.8583882202402209,LTRPB,-0.9999999999999999,0.58%,1.65%,9.69%,18.33%,35.17%,nan%,14.71%
EVR,0.4410464898900594,0.6037744373054851,0.7304822175949592,GOCO,-0.3804998264955361,-3.08%,-4.77%,-0.49%,38.07%,100.41%,nan%,4.72%
EVRG,-0.10134291079781271,0.4807629807177108,-0.21079599482997247,XL,-1.0000000000000002,2.54%,-0.13%,-3.21%,-1.71%,-15.50%,nan%,-1.12%
EVTC,0.10105768364273784,0.4748656218758812,0.21281322333574185,DISCB,-1.0000000000000002,2.90%,-7.29%,-11.75%,4.27%,11.92%,nan%,-4.43%
EW,0.08916039233026785,0.4272258591885093,0.20869615078924023,CCIV,-1.0000000000000002,1.87%,-3.44%,-9.48%,15.19%,5.32%,nan%,-6.72%
EXG,0.10920083375568923,0.39241146845305996,0.2782814533585727,AVIR,-1.0,1.02%,-2.59%,-0.69%,23.95%,20.55%,nan%,2.41%
EXP,0.23510676198449448,0.6279025579980856,0.3744319225805914,ACI,-1.0,0.94%,-3.68%,8.56%,29.07%,37.14%,nan%,15.78%
EXR,0.11537096778171523,0.40731623751244306,0.2832466696793318,EBC,-1.0000000000000002,0.80%,-1.40%,-1.79%,-1.06%,11.92%,nan%,0.66%
F,0.219734943697017,0.5531570332835036,0.3972379098077898,KYMR,-1.0000000000000002,1.52%,-8.59%,19.80%,36.22%,59.30%,nan%,30.94%
FAF,-0.027742222287761315,0.5344683563940932,-0.051906201659776906,VLDR,-1.0000000000000002,1.11%,-4.28%,1.28%,18.36%,4.32%,nan%,5.85%
FBC,0.1586914304773557,0.6207621091470117,0.2556396857008772,CCIV,-1.0000000000000002,2.41%,-7.25%,5.13%,46.20%,36.96%,nan%,10.55%
FBHS,0.2896339490099175,0.5609092307914595,0.5163650963654769,CD,-1.0,1.63%,-6.83%,0.62%,6.96%,13.38%,nan%,3.28%
FBP,-0.051433803471743214,0.7582694268899455,-0.06783051201562985,BEKE,-1.0,3.27%,-9.54%,-1.30%,41.03%,69.70%,nan%,4.77%
FCN,-0.04926942523182523,0.43451262028207555,-0.1133900902575411,WB,-1.0,0.79%,-5.54%,-1.57%,11.69%,-7.93%,nan%,-2.94%
FCPT,0.05195080809874449,0.7851620269885892,0.06616571651840658,CLX,-0.31799906490986735,0.14%,-3.44%,-11.45%,5.14%,6.97%,nan%,-6.95%
FCX,0.8352835421409152,0.7119502894354645,1.1732329553559797,DCT,-0.3665994829436629,2.05%,-11.74%,3.42%,55.19%,108.28%,nan%,21.94%
FDX,0.480709976514082,0.5101857377985638,0.9422254306604712,VIR,-1.0,2.83%,-7.38%,-9.35%,-9.10%,40.46%,nan%,-1.78%
FE,-0.3017657873134916,0.5289287537175772,-0.570522561294938,MRNA,-1.0,0.69%,-1.63%,0.49%,4.91%,8.98%,nan%,6.74%
FHI,-0.04100777816053844,0.6697830664940637,-0.0612254627086812,MSP,-1.0,2.26%,-9.85%,-6.54%,18.99%,9.02%,nan%,-0.77%
FHN,-0.011662831714888848,0.7477761287444463,-0.015596688990956863,PTVE,-1.0,3.12%,-4.60%,8.86%,34.97%,54.00%,nan%,18.73%
FICO,0.20547822026681548,0.5831825148749796,0.3523394735366253,LSXMB,-1.0,3.00%,-9.28%,-11.92%,14.99%,2.49%,nan%,-6.48%
FIS,-0.03685781820067943,0.44564016317732463,-0.08270757720285041,CCIV,-1.0000000000000002,0.92%,-4.35%,-12.72%,-0.67%,-15.22%,nan%,-6.52%
FIX,0.16214015500253423,0.6159064079770683,0.263254534946438,DISCB,-1.0000000000000002,1.28%,-5.30%,5.26%,21.31%,11.98%,nan%,10.33%
FL,0.26226749924097037,0.6523954349482517,0.40200695037324036,LAZR,-1.0,4.94%,-7.84%,8.71%,19.20%,50.17%,nan%,21.51%
FLO,0.07504545047563925,0.3264658980950135,0.229872249792529,OM,-0.5877632456508204,-0.84%,2.32%,1.46%,-1.76%,2.65%,nan%,-1.06%
FLOW,0.13083553427862396,0.6487028658093118,0.20168792397023796,ARCT,-0.381092238222323,1.50%,-3.92%,-8.61%,25.08%,32.16%,nan%,-1.71%
FLR,0.020705927079685695,1.1092444448005994,0.018666694412346457,YQ,-1.0000000000000002,3.40%,-15.45%,8.27%,52.33%,69.68%,nan%,21.23%
FLS,-0.23367708973329454,0.6245653061359522,-0.3741435642319026,CCIV,-0.4070937825470261,0.27%,-7.78%,-3.50%,22.79%,29.17%,nan%,1.98%
FLT,-0.11197441176739974,0.5273082027884914,-0.2123509764787668,NNOX,-1.0,3.70%,-9.22%,-11.03%,9.89%,-6.12%,nan%,-5.67%
FMC,0.1537650412468206,0.5038002561144774,0.3052103276658139,DFH,-1.0000000000000002,3.01%,-5.38%,-5.78%,5.85%,2.98%,nan%,0.22%
FMS,-0.04873071325157421,0.32925030697787594,-0.1480050655043085,UPST,-0.6492861037453349,-2.05%,-4.69%,-3.10%,5.34%,-6.60%,nan%,-18.07%
FMX,-0.27836563176920365,0.4283494067415037,-0.6498564662123815,NG,-1.0,1.01%,-7.72%,-10.19%,28.32%,13.48%,nan%,-8.21%
FN,0.27734354858749105,0.4421204085934159,0.6273032033735918,VIV,-1.0,4.01%,-8.02%,1.74%,31.52%,8.69%,nan%,15.04%
FNB,-0.10503641133438936,0.7340036443357673,-0.1431006673399306,SRNE,-1.0000000000000002,3.02%,-6.18%,3.79%,32.19%,37.05%,nan%,11.89%
FND,0.6632954602460118,0.6494291594547599,1.0213515217008329,INO,-0.13618739986982994,2.63%,-9.21%,-0.84%,26.12%,39.71%,nan%,11.55%
FNF,-0.10394231099264682,0.5360663708131898,-0.19389821233324295,CLOV,-1.0,2.44%,-7.96%,-7.14%,17.11%,14.36%,nan%,-0.84%
FNV,0.15341906320499946,0.4190020211910576,0.3661535158443616,COLB,-0.28883248535448586,-1.10%,-3.21%,-4.79%,-12.44%,-25.07%,nan%,-3.41%
FOUR,1.2536772862524272,0.6353392167518077,1.9732408344976609,DPZ,-0.285159577457105,2.79%,-8.60%,-13.78%,27.70%,69.74%,nan%,3.12%
FR,0.04103839221366177,0.4521084092469063,0.09077113226454013,INO,-1.0,0.73%,-3.01%,-3.54%,2.70%,-6.33%,nan%,0.64%
FRC,0.2647251472206371,0.468551021089591,0.5649868110521509,BTRS,-1.0,2.27%,-7.25%,-1.19%,15.09%,29.28%,nan%,6.17%
FRT,-0.25301995619351264,0.6434738332268926,-0.3932093942727526,PDD,-1.0000000000000002,2.81%,-1.10%,2.87%,28.90%,17.72%,nan%,7.21%
FSK,-0.11415514341542062,0.571886670668773,-0.19961147771100496,DADA,-0.287055269307371,2.14%,-3.11%,1.45%,18.90%,13.33%,nan%,12.14%
FSKR,0.4564374976406281,0.28700726102511837,1.5903343211957326,PANW,-0.23349039826428894,1.45%,-2.76%,0.91%,17.05%,24.48%,nan%,8.90%
FSLY,1.5107546188029628,0.9830479783184847,1.5368065975651837,CIXX,-1.0,1.68%,5.88%,25.16%,72.18%,13.33%,nan%,29.51%
FSR,0.3554950981067933,0.7502132747047338,0.4738587147057719,FRPT,-1.0,2.08%,1.14%,2.59%,48.22%,22.00%,nan%,2.32%
FSS,0.05745898690137815,0.44689540313504383,0.12857368077248954,VLDR,-1.0,1.13%,-7.34%,-1.45%,14.26%,6.27%,nan%,4.10%
FTCH,1.6242999987566564,0.7325527427685159,2.2173147459908282,OCDX,-1.0000000000000002,0.19%,-2.79%,-4.03%,117.70%,138.94%,nan%,4.23%
FTI,-0.6186193225062926,0.9053399300672482,-0.6833006056193079,QGEN,-1.0,2.42%,-4.64%,13.72%,93.31%,33.13%,nan%,14.47%
FTS,0.007186225625179225,0.3744502575728674,0.01919140254238121,LESL,-1.0,-0.20%,-1.25%,-0.96%,3.32%,0.98%,nan%,-1.03%
FTV,0.06255555485055218,0.4499509103705334,0.13902751035449143,CLOV,-0.2651226231033318,-0.26%,-4.67%,-6.69%,7.38%,12.72%,nan%,-2.71%
FUBO,1.4503628402116058,1.2614890336528088,1.1497229080239308,HSY,-1.0,3.97%,12.01%,50.89%,213.19%,322.50%,nan%,74.21%
FUL,0.1055051500908551,0.5270276232932817,0.20018903265748428,BEKE,-0.33059184446146667,1.08%,-3.49%,-1.91%,12.46%,12.62%,nan%,7.23%
FUN,-0.20432913213558104,0.921673398998133,-0.22169364154123203,EVBG,-1.0,4.63%,-2.46%,1.93%,54.17%,68.20%,nan%,11.36%
FVRR,2.2638441055289333,0.807266176842779,2.804334147112215,RXT,-1.0,8.03%,-15.28%,5.85%,41.04%,121.03%,nan%,40.59%
G,-0.021691442806157108,0.4771694235318899,-0.045458576632179025,DISCB,-1.0,1.27%,-7.67%,-7.45%,11.65%,-3.39%,nan%,-0.75%
GATX,0.1549186804252139,0.5191957036502503,0.2983820538884369,FROG,-0.8742608032796654,1.51%,5.44%,11.57%,36.68%,54.20%,nan%,14.96%
GB,0.21251585542317425,0.46783748841678047,0.45425144560850395,VNT,-1.0,2.54%,-6.23%,-3.85%,57.83%,22.19%,nan%,-1.54%
GD,-0.082557350209291,0.39430452013100253,-0.2093745975366004,DCT,-1.0,2.91%,-3.99%,-0.72%,12.50%,1.46%,nan%,7.49%
GDDY,0.21602867881806717,0.5126211426940568,0.42141975979129226,QS,-1.0000000000000002,2.85%,-6.17%,-5.27%,11.08%,11.81%,nan%,4.93%
GDOT,0.7818854764267946,0.7980457379720318,0.9797502063148622,MRVI,-1.0,1.49%,-7.80%,-9.98%,-5.80%,-0.91%,nan%,-3.33%
GDV,0.09159654792880222,0.5016295112462101,0.18259800485271835,U,-1.0000000000000002,1.03%,-3.98%,0.63%,23.94%,20.56%,nan%,5.64%
GE,-0.04007116548539524,0.6138388597620067,-0.06527961670743906,NARI,-1.0,2.23%,-3.87%,-1.11%,44.07%,76.40%,nan%,5.56%
GEF,0.1388013002014051,0.5989672176783876,0.23173438563032303,ABCM,-0.42837770006743436,0.77%,-9.28%,-3.67%,12.30%,32.59%,nan%,2.88%
GFI,0.337381674235599,0.8413726429228304,0.40098959369961734,SINA,-0.2585616036164542,-1.96%,-2.51%,0.65%,-14.64%,-28.21%,nan%,0.22%
GFL,0.6600859903418941,0.4584726722623455,1.439749913740076,SRRK,-1.0,5.40%,-9.39%,-2.95%,47.95%,31.16%,nan%,6.38%
GGB,-0.07854421395849381,0.7523472278012796,-0.10439888798160096,GOEV,-0.3386088590258675,-2.29%,-8.42%,-9.21%,12.63%,28.47%,nan%,-3.85%
GGG,0.30543182056260926,0.39958727182374837,0.7643682421829753,CLOV,-0.298452696162703,-0.33%,-9.09%,-4.47%,11.65%,30.16%,nan%,-0.52%
GHC,-0.06385402433393508,0.552273487917223,-0.115620296340399,GDRX,-1.0,1.76%,1.58%,6.51%,49.37%,43.11%,nan%,10.19%
GIB,-0.04114657967172686,0.36032275006133474,-0.11419367682091353,DISCB,-0.6043017790980051,-2.28%,1.37%,0.93%,28.76%,12.13%,nan%,1.03%
