,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
CFG,0.12555933694669963,0.7736813886705726,0.16228817027956427,CLX,-0.01964610451406535,Citizens Financial Group,Financials,Regional Banks,-0.007235335590356712,0.2636495766144846,0.010378283761055315,0.0009164582625078423,0.1444686017079006,0.21114260143916053,0.04718914979202495,0.022278435125846822,0.20924674390847528,0.019179780983084024,0.16562029077312307,0.16957965424682137,0.07389203575231724,0.38313672551420513,0.1779465249242889,0.01699207310280827,0.05341829326259923,0.09625504819315787,0.013639780445014101,0.32203331382314565,0.009527571455654438,0.19257507490182604,0.05508795251005,0.06252436738145561,Citizens Financial Group,Financials,Regional Banks,-0.007235335590356712,0.2636495766144846,0.010378283761055315,0.0009164582625078423,0.1444686017079006,0.21114260143916053,0.04718914979202495,0.022278435125846822,0.20924674390847528,0.019179780983084024,0.16562029077312307,0.16957965424682137,0.07389203575231724,0.38313672551420513,0.1779465249242889,0.01699207310280827,0.05341829326259923,0.09625504819315787,0.013639780445014101,0.32203331382314565,0.009527571455654438,0.19257507490182604,0.05508795251005,0.06252436738145561
CTXS,0.010607144959896786,0.41306056055809776,0.025679394192379863,MRO,-0.09761613113797306,Citrix Systems,Information Technology,Application Software,0.011094573509276867,0.3025239157045824,0.18132153712050847,0.21937525666943564,0.004574756775810809,0.204182034864358,0.25349873025660796,0.041214945706263176,0.021595750075516514,0.024974453975712275,0.0424934859134984,0.006769048642288769,0.05419359474166556,0.40971366620657407,0.12691095265960892,0.026912545035609355,0.006428661950721132,0.0011993823453957631,0.014909840567400186,0.14054758342923804,0.016708500484111766,0.3399929325082201,0.05973672751155073,0.26665287350814393,Citrix Systems,Information Technology,Application Software,0.011094573509276867,0.3025239157045824,0.18132153712050847,0.21937525666943564,0.004574756775810809,0.204182034864358,0.25349873025660796,0.041214945706263176,0.021595750075516514,0.024974453975712275,0.0424934859134984,0.006769048642288769,0.05419359474166556,0.40971366620657407,0.12691095265960892,0.026912545035609355,0.006428661950721132,0.0011993823453957631,0.014909840567400186,0.14054758342923804,0.016708500484111766,0.3399929325082201,0.05973672751155073,0.26665287350814393
CLX,-0.04051105759686602,0.32194451278610847,-0.1258324213892737,XOM,-0.2383752438852072,The Clorox Company,Consumer Staples,Household Products,0.030915808054204595,0.25311088674488363,0.17414548210107128,0.009743147037676725,0.20411811645888442,0.0037493241020569094,0.12155672241147404,0.012385842100045471,0.21159491751607598,0.01543027521147862,0.18185355767041936,0.06542261539081726,0.10396181586554867,0.3489528650068244,0.021217553694870342,0.13442547514261025,0.28810394644965803,0.27231994513916696,0.0018453084579205315,0.018198837452884593,0.10613552847148654,0.042352763863522554,0.06824199032090321,0.0471586510069768,The Clorox Company,Consumer Staples,Household Products,0.030915808054204595,0.25311088674488363,0.17414548210107128,0.009743147037676725,0.20411811645888442,0.0037493241020569094,0.12155672241147404,0.012385842100045471,0.21159491751607598,0.01543027521147862,0.18185355767041936,0.06542261539081726,0.10396181586554867,0.3489528650068244,0.021217553694870342,0.13442547514261025,0.28810394644965803,0.27231994513916696,0.0018453084579205315,0.018198837452884593,0.10613552847148654,0.042352763863522554,0.06824199032090321,0.0471586510069768
CME,0.08733860823920958,0.4900579446786119,0.17822098220749727,KR,0.08281490063790603,CME Group Inc.,Financials,Financial Exchanges & Data,0.016994051171991164,0.34713612790587584,0.03157358432596192,0.17515126005203271,0.17589780115018694,0.04398938644893632,0.10954483214682428,0.20344056123635196,0.004985070186452094,0.16584257504505534,0.07546985728444662,0.014105072123751798,0.061970740329832213,0.40307825544322917,0.2977898585056615,0.020931064986497237,0.055699574241953737,0.02314417007744784,0.1270129846723435,0.2329338685298891,0.18909192305824235,0.04246718333319331,0.0011638504463317998,0.009765522148439789,CME Group Inc.,Financials,Financial Exchanges & Data,0.016994051171991164,0.34713612790587584,0.03157358432596192,0.17515126005203271,0.17589780115018694,0.04398938644893632,0.10954483214682428,0.20344056123635196,0.004985070186452094,0.16584257504505534,0.07546985728444662,0.014105072123751798,0.061970740329832213,0.40307825544322917,0.2977898585056615,0.020931064986497237,0.055699574241953737,0.02314417007744784,0.1270129846723435,0.2329338685298891,0.18909192305824235,0.04246718333319331,0.0011638504463317998,0.009765522148439789
CMS,-0.05310601463540754,0.39079736052404845,-0.1358914363295439,CARR,0.054078832296297646,CMS Energy,Utilities,Multi-Utilities,-0.01641737422989707,0.2683186699728239,0.15829075026259742,0.12939055186936704,0.018030194988662682,0.025091411315643408,0.2123397168835008,0.10114141245855439,0.004458208135836574,0.0009393384407982995,0.0831676374049371,0.26715077824010236,0.06191389886765822,0.35149119723324584,0.08255456860866386,0.011425841235850318,0.126736292117166,0.0017067713918217106,0.3126035084688554,0.05774104754368758,0.30747496131097846,0.02124092871172733,0.00041440685741085616,0.07810167375383865,CMS Energy,Utilities,Multi-Utilities,-0.01641737422989707,0.2683186699728239,0.15829075026259742,0.12939055186936704,0.018030194988662682,0.025091411315643408,0.2123397168835008,0.10114141245855439,0.004458208135836574,0.0009393384407982995,0.0831676374049371,0.26715077824010236,0.06191389886765822,0.35149119723324584,0.08255456860866386,0.011425841235850318,0.126736292117166,0.0017067713918217106,0.3126035084688554,0.05774104754368758,0.30747496131097846,0.02124092871172733,0.00041440685741085616,0.07810167375383865
KO,-0.08533917381754297,0.35249084722207663,-0.2421032332898491,VNT,0.07522775289106022,Coca-Cola Company,Consumer Staples,Soft Drinks,-0.004743686049216812,0.2799013610306241,0.2263414924156279,0.0374010634735882,0.1415394948769018,0.19198667953567178,0.17612867535364377,0.013852863029785157,0.08342313970759392,0.00018170910691871014,0.009146964646755493,0.11999791785351328,0.04982356727670976,0.3049203803381525,0.025029910754130462,0.29357147824193497,0.01616239762093575,0.23831971653257067,0.022694809730765285,0.11167277414794619,0.012697305336277113,0.02385169646578722,0.026174138197973686,0.2298257729716785,Coca-Cola Company,Consumer Staples,Soft Drinks,-0.004743686049216812,0.2799013610306241,0.2263414924156279,0.0374010634735882,0.1415394948769018,0.19198667953567178,0.17612867535364377,0.013852863029785157,0.08342313970759392,0.00018170910691871014,0.009146964646755493,0.11999791785351328,0.04982356727670976,0.3049203803381525,0.025029910754130462,0.29357147824193497,0.01616239762093575,0.23831971653257067,0.022694809730765285,0.11167277414794619,0.012697305336277113,0.02385169646578722,0.026174138197973686,0.2298257729716785
CTSH,-0.02855395271544081,0.48330595941145743,-0.0590804896140991,KR,0.14251539433504037,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,-0.0054538629109331,0.31021147527931475,0.03955127340669223,0.17717619834894174,0.03544831883496013,0.013849380656570652,0.008545957778682159,0.21285878502996736,0.1131377011502084,0.047414795049431094,0.34318085327878867,0.00883673646575754,0.11938722817798908,0.5895025098612918,0.13615426828003518,0.03847390618479441,0.04276479596581374,0.2183435878635967,0.017067206331872493,0.016452695313238917,0.2986502175917743,0.005356499820128896,0.013057573850260452,0.21367924879848502,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,-0.0054538629109331,0.31021147527931475,0.03955127340669223,0.17717619834894174,0.03544831883496013,0.013849380656570652,0.008545957778682159,0.21285878502996736,0.1131377011502084,0.047414795049431094,0.34318085327878867,0.00883673646575754,0.11938722817798908,0.5895025098612918,0.13615426828003518,0.03847390618479441,0.04276479596581374,0.2183435878635967,0.017067206331872493,0.016452695313238917,0.2986502175917743,0.005356499820128896,0.013057573850260452,0.21367924879848502
CL,-0.03531755580650797,0.315391666933208,-0.11197999030832777,VNT,0.04232615179256814,Colgate-Palmolive,Consumer Staples,Household Products,0.04868006001680106,0.34626298497251135,0.20765776478561324,0.04351247291147199,0.10064538100599917,0.0035644785787988095,0.013244831561816424,0.03509156899521413,0.20659861968563145,0.1575431188275814,0.19600792297506703,0.03613384067280654,0.10834845755282707,0.3983799767983818,0.11205818093508976,0.08861237623174113,0.0013629509010368492,0.0007811609875068063,0.027488820641250283,0.056925102182743374,0.29818958643858035,0.002705039650673986,0.28563070171410604,0.12624608031727155,Colgate-Palmolive,Consumer Staples,Household Products,0.04868006001680106,0.34626298497251135,0.20765776478561324,0.04351247291147199,0.10064538100599917,0.0035644785787988095,0.013244831561816424,0.03509156899521413,0.20659861968563145,0.1575431188275814,0.19600792297506703,0.03613384067280654,0.10834845755282707,0.3983799767983818,0.11205818093508976,0.08861237623174113,0.0013629509010368492,0.0007811609875068063,0.027488820641250283,0.056925102182743374,0.29818958643858035,0.002705039650673986,0.28563070171410604,0.12624608031727155
CMCSA,-0.03836929859350702,0.3831458340628102,-0.10014280512108355,VNT,0.08006171359745429,Comcast Corp.,Communication Services,Cable & Satellite,-0.020692847127494238,0.25814440734724425,0.184913782726909,0.004188049901802481,0.004739421902318397,0.05217737158101124,0.0349992510440732,0.21894208892108166,0.030135271550124312,0.14861267600833075,0.06038652760978057,0.2609055587545683,0.013590165466559594,0.4102200634331773,0.04658704145526322,0.32361993774394854,0.018129365475782786,4.0576133868196936e-05,0.22051571875694964,0.031150386284160884,0.0002449672822490567,0.0016351121330984322,0.20795571588141298,0.15012117885326623,Comcast Corp.,Communication Services,Cable & Satellite,-0.020692847127494238,0.25814440734724425,0.184913782726909,0.004188049901802481,0.004739421902318397,0.05217737158101124,0.0349992510440732,0.21894208892108166,0.030135271550124312,0.14861267600833075,0.06038652760978057,0.2609055587545683,0.013590165466559594,0.4102200634331773,0.04658704145526322,0.32361993774394854,0.018129365475782786,4.0576133868196936e-05,0.22051571875694964,0.031150386284160884,0.0002449672822490567,0.0016351121330984322,0.20795571588141298,0.15012117885326623
CMA,0.1399928322481092,0.7713814252269589,0.18148328138303302,BIIB,-0.10626825078274948,Comerica Inc.,Financials,Diversified Banks,-0.008426846664168814,0.27535279943140406,0.029003707159652926,0.018679138047265967,0.04604011999544182,0.05603574680462607,0.19087444391962932,0.2030780555466162,0.20099781367359984,0.18850795673558696,0.04358619771668723,0.023196820400893617,0.08178104846795362,0.3663940835747705,0.21553787035454944,0.03150202519294632,0.017375999472042523,0.2019133814181169,0.02584040538928383,0.15805186438379557,0.029101198597955336,0.08802101179719861,0.004378871385479913,0.22827737200863163,Comerica Inc.,Financials,Diversified Banks,-0.008426846664168814,0.27535279943140406,0.029003707159652926,0.018679138047265967,0.04604011999544182,0.05603574680462607,0.19087444391962932,0.2030780555466162,0.20099781367359984,0.18850795673558696,0.04358619771668723,0.023196820400893617,0.08178104846795362,0.3663940835747705,0.21553787035454944,0.03150202519294632,0.017375999472042523,0.2019133814181169,0.02584040538928383,0.15805186438379557,0.029101198597955336,0.08802101179719861,0.004378871385479913,0.22827737200863163
CAG,-0.07942629307039062,0.34135197340033063,-0.23268151134208057,APA,0.04172018800913689,Conagra Brands,Consumer Staples,Packaged Foods & Meats,-0.014495142744565287,0.3375406531851563,0.3611723289658296,0.026954048145559656,0.001969193823628551,0.0940251586899896,0.06647033581409226,0.12605184697327593,0.1824994736137159,0.024285071478217263,0.03356200435417044,0.08301053814152089,0.06772134672929761,0.5090435269475636,0.03170081266166889,0.08062773126782398,0.27254685438282616,0.1636420682594159,0.004523716698852053,0.02645749604928165,0.2421015797097164,0.00857180092226884,0.009808351634109374,0.16001958841403677,Conagra Brands,Consumer Staples,Packaged Foods & Meats,-0.014495142744565287,0.3375406531851563,0.3611723289658296,0.026954048145559656,0.001969193823628551,0.0940251586899896,0.06647033581409226,0.12605184697327593,0.1824994736137159,0.024285071478217263,0.03356200435417044,0.08301053814152089,0.06772134672929761,0.5090435269475636,0.03170081266166889,0.08062773126782398,0.27254685438282616,0.1636420682594159,0.004523716698852053,0.02645749604928165,0.2421015797097164,0.00857180092226884,0.009808351634109374,0.16001958841403677
CXO,0.17566410056627513,0.7023574485914501,0.25010641080060086,CTXS,-0.06911652239978648,Concho Resources,Energy,Oil & Gas Exploration & Production,0.04624779739860643,0.30371612881828974,0.026072894841165213,0.14509198550142013,0.019910198984302945,0.03187229359911234,0.07051712122717965,0.049211044386781165,0.20175051107430986,0.2085411628144152,0.003287572347887952,0.24374521522342552,0.09589674523167929,0.36787807022086405,0.22899965542322004,0.04397015564129657,0.120230145744723,0.17100468831113164,0.017433821311925952,0.018888972855568523,0.11529405764769113,0.1598174388814282,0.05527478984880753,0.06908627433420737,Concho Resources,Energy,Oil & Gas Exploration & Production,0.04624779739860643,0.30371612881828974,0.026072894841165213,0.14509198550142013,0.019910198984302945,0.03187229359911234,0.07051712122717965,0.049211044386781165,0.20175051107430986,0.2085411628144152,0.003287572347887952,0.24374521522342552,0.09589674523167929,0.36787807022086405,0.22899965542322004,0.04397015564129657,0.120230145744723,0.17100468831113164,0.017433821311925952,0.018888972855568523,0.11529405764769113,0.1598174388814282,0.05527478984880753,0.06908627433420737
COP,0.1760439311164339,0.7356601300962184,0.23930062798619897,KR,-0.046278946443265113,ConocoPhillips,Energy,Oil & Gas Exploration & Production,0.010919326190399413,0.3011990462346586,0.005585911696174493,0.32556499743234135,0.016828747295449496,0.05519779306436263,0.03906184641185237,0.06291434704741829,0.05978935418820782,0.19042925285503423,0.020444775646759436,0.22418297436239998,0.0865748674854626,0.44666836059503634,0.31796806607812994,0.010093761663258276,0.016368171093287764,0.37422643364182845,0.005940140252018325,0.01783609921217489,0.15900590965619657,0.06521602818295616,0.0010518295488137232,0.03229356067133598,ConocoPhillips,Energy,Oil & Gas Exploration & Production,0.010919326190399413,0.3011990462346586,0.005585911696174493,0.32556499743234135,0.016828747295449496,0.05519779306436263,0.03906184641185237,0.06291434704741829,0.05978935418820782,0.19042925285503423,0.020444775646759436,0.22418297436239998,0.0865748674854626,0.44666836059503634,0.31796806607812994,0.010093761663258276,0.016368171093287764,0.37422643364182845,0.005940140252018325,0.01783609921217489,0.15900590965619657,0.06521602818295616,0.0010518295488137232,0.03229356067133598
ED,-0.03680636718239072,0.41254335276813214,-0.08921818018742275,CMG,0.031254426255614906,Consolidated Edison,Utilities,Electric Utilities,-0.007597989694777343,0.3089022825599173,0.09297781678106544,0.04792164009621915,0.1495215269868528,0.25905195283849536,0.031673942876808525,0.011461706274298206,0.12313513540437544,0.056163898046225465,0.1625513876869968,0.06554099300866284,0.04459455573438978,0.39591330443954803,0.01718430530240133,0.06359395771046811,0.21245956163945354,0.02508040364628753,0.053126816606465385,0.017247436252452456,0.018233806967940296,0.09339562938678864,0.0703463025499259,0.42933177993781685,Consolidated Edison,Utilities,Electric Utilities,-0.007597989694777343,0.3089022825599173,0.09297781678106544,0.04792164009621915,0.1495215269868528,0.25905195283849536,0.031673942876808525,0.011461706274298206,0.12313513540437544,0.056163898046225465,0.1625513876869968,0.06554099300866284,0.04459455573438978,0.39591330443954803,0.01718430530240133,0.06359395771046811,0.21245956163945354,0.02508040364628753,0.053126816606465385,0.017247436252452456,0.018233806967940296,0.09339562938678864,0.0703463025499259,0.42933177993781685
